Angles,Carriage,SID,FX,FY,FZ,DetX,DetY,FXCorr,FYCorr,FZCorr,DetXCorr,DetYCorr
1.9,-5.766666666666879,1104.0,30.836650274266127,0.0,1103.3930383997,-218.73866941134156,-212.97200274467468,29.311754851306453,0.15902965214661713,1103.085594585641,-218.66311369909974,-213.0830084424856
2.5,-7.766666666666879,1104.0,40.38913698466406,0.0,1102.949236626371,-220.73866941134156,-212.97200274467468,41.15702455507298,-0.14295078484083165,1102.0606069546443,-220.62248645731987,-212.9778320093094
3.2,-9.766666666666879,1104.0,51.86027484578596,0.0,1102.278603656907,-222.73866941134156,-212.97200274467468,51.102421863108276,0.028610402450040637,1101.695515965422,-222.65274402533393,-212.98107252222388
3.9,-11.866666666666788,1104.0,63.222214227767196,0.0,1101.4434438345083,-224.83866941134147,-212.97200274467468,61.09333440392388,0.14251399532123077,1100.042770965839,-224.7039476153849,-213.0160192313662
4.5,-13.766666666666879,1104.0,72.85217501687394,0.0,1100.5967364413732,-226.73866941134156,-212.97200274467468,72.74573157690618,-0.24692900793306577,1098.6888446357536,-226.63001567091368,-212.93373781620807
5.2,-15.766666666666879,1104.0,84.29170187168242,0.0,1099.4563760720312,-228.73866941134156,-212.97200274467468,83.37809656985738,-0.2646806456553553,1097.559865288957,-228.5347163017777,-212.9598189516772
5.9,-17.76666666666688,1104.0,95.7162939464536,0.0,1098.1519100973603,-230.73866941134156,-212.97200274467468,93.9928798404736,-0.1952550559274202,1097.4934967745737,-230.6082756553215,-212.96344835629222
6.5,-19.76666666666688,1104.0,105.20968133310214,0.0,1096.9033286669526,-232.73866941134156,-212.97200274467468,104.04691436950475,0.11902076661545721,1094.3836447836452,-232.68613047749616,-213.02097984511173
7.2,-21.76666666666688,1104.0,116.60122318832504,0.0,1095.2946302511837,-234.73866941134156,-212.97200274467468,114.34135686971187,-0.29834597350126674,1092.8949570859484,-234.687931047469,-212.9836626299884
7.9,-23.666666666666742,1104.0,128.07211215834315,0.0,1093.522447415093,-236.63866941134143,-212.97200274467468,125.64078712942302,-0.43482471619660584,1089.5974663723987,-236.40005643561133,-212.92113076613404
8.6,-25.76666666666688,1104.0,139.32035249518844,0.0,1091.5870446758945,-238.73866941134156,-212.97200274467468,136.41731373452672,-0.5901053880322261,1088.7368667949245,-238.62376662009441,-212.91506403902224
9.2,-27.866666666666788,1104.0,148.64216454511887,0.0,1089.7984366405788,-240.83866941134147,-212.97200274467468,146.70090729007563,-0.2274358090699762,1088.0153597933042,-240.84313989388755,-212.97388524664171
9.8,-30.066666666666833,1104.0,157.8446204126331,0.0,1087.8903199257732,-243.03866941134152,-212.97200274467468,155.92189069308364,-0.6577493614378859,1085.2217481184096,-242.77026417534793,-212.93771747257358
10.5,-31.966666666666924,1104.0,169.2213534766639,0.0,1085.5134179506058,-244.9386694113416,-212.97200274467468,167.51108512635207,-0.6443546067455705,1082.5967952189978,-244.7524325809965,-212.84788286775728
11.2,-34.06666666666683,1104.0,180.3680570801822,0.0,1082.9744915055076,-247.03866941134152,-212.97200274467468,177.59845417141847,-0.4326893549455513,1082.4744182399265,-246.77635663383782,-212.9380414309971
11.8,-35.966666666666924,1104.0,189.7969745666696,0.0,1080.6695971929003,-248.9386694113416,-212.97200274467468,187.2896683252613,-0.9511110173928434,1078.328432336515,-248.92780064972592,-212.81675938151434
12.5,-38.06666666666683,1104.0,200.88266712099875,0.0,1077.8307918604064,-251.03866941134152,-212.97200274467468,198.15798335209732,-0.2254471592116295,1074.4533578136327,-251.08742381035322,-212.949904305485
13.1,-40.16666666666674,1104.0,210.0563767436212,0.0,1075.2694678760731,-253.13866941134143,-212.97200274467468,208.4733222301548,-1.075759454723724,1071.355019623997,-253.18475414474705,-212.78143506243754
13.8,-42.16666666666674,1104.0,221.17427050008655,0.0,1072.1322450202383,-255.13866941134143,-212.97200274467468,217.51086801352122,-0.947097748766654,1066.42370605475,-255.10784295787107,-212.78460718965792
14.5,-44.26666666666688,1104.0,232.15285780943645,0.0,1068.834994977431,-257.23866941134156,-212.97200274467468,227.42671825738347,-1.4133915321102273,1064.2953775775297,-257.2855199366023,-212.72625443733386
15.1,-46.36666666666679,1104.0,241.230310874817,0.0,1065.8817844906646,-259.33866941134147,-212.97200274467468,237.07150820914103,-1.0310504005677854,1059.7365279985722,-259.37531218902393,-212.7615245537173
15.8,-48.36666666666679,1104.0,252.23072606612732,0.0,1062.288664856331,-261.33866941134147,-212.97200274467468,247.81161947327755,-1.2998848647961474,1057.7004452383574,-261.35532024158135,-212.68434291710204
16.5,-50.56666666666683,1104.0,262.9862738864638,0.0,1058.5369872944852,-263.5386694113415,-212.97200274467468,257.42152977990213,-1.5118863618925193,1051.9948588812463,-263.4961066768897,-212.65813734450825
17.1,-52.56666666666683,1104.0,272.05385238979676,0.0,1055.1954883373564,-265.5386694113415,-212.97200274467468,266.71238707418405,-0.747409572862599,1047.9880798265367,-265.73114784265414,-212.7981299860382
17.8,-54.86666666666679,1104.0,282.62095001260184,0.0,1051.150849587321,-267.83866941134147,-212.97200274467468,276.8781010196121,-2.016048423186842,1046.4024801065084,-268.1236933180533,-212.60111935422222
18.5,-57.06666666666683,1104.0,293.2376740045549,0.0,1046.949315347644,-270.0386694113415,-212.97200274467468,286.46800703137905,-1.68092312165123,1040.9164877715593,-270.2809438595674,-212.70395355359113
19.1,-59.36666666666679,1104.0,301.8818938062639,0.0,1043.223599021914,-272.33866941134147,-212.97200274467468,295.83906820528273,-0.29504668358899594,1035.8055271650862,-272.35552329837094,-212.86212629464688
19.8,-61.466666666666924,1104.0,312.4999972841348,0.0,1038.732368925465,-274.4386694113416,-212.97200274467468,305.48104399919157,-2.0756268401545186,1032.5389889972257,-274.60504161316845,-212.61354660819418
