Angles,Carriage,SID,FX,FY,FZ,DetX,DetY,FXCorr,FYCorr,FZCorr,DetXCorr,DetYCorr
1.3,-4.099999999999909,1104.0,20.94681626435071,0.0,1103.715840692259,-217.0720027446746,-212.97200274467468,19.783798890813927,-0.793053714203215,1102.10826541425,-217.2308672045145,-212.84167449319284
1.9,-6.0,1104.0,30.603316940933006,0.0,1103.3930383997,-218.97200274467468,-212.97200274467468,31.812329847499235,-0.7286707328144724,1102.3623798657136,-219.24417451187057,-212.84245719616953
2.6,-7.899999999999864,1104.0,42.18073889469631,0.0,1102.863509048949,-220.87200274467455,-212.97200274467468,42.473689569029226,-0.8513302692985444,1101.369326701576,-220.98889355388934,-212.79355435976848
3.2,-9.899999999999864,1104.0,51.726941512452974,0.0,1102.278603656907,-222.87200274467455,-212.97200274467468,52.341711987515005,-0.8324602514034622,1099.8789135215115,-222.98617111732148,-212.78287819365227
3.9,-12.0,1104.0,63.088880894433984,0.0,1101.4434438345083,-224.97200274467468,-212.97200274467468,62.328420834160816,-0.9273563697799733,1098.2353698217194,-225.06255810331453,-212.79797865113198
4.6,-14.099999999999909,1104.0,74.43961245906031,0.0,1100.4438818156968,-227.0720027446746,-212.97200274467468,73.6357775059279,-0.7401343222076574,1095.4028175398248,-227.1811349161249,-212.7490388278247
5.3,-16.0,1104.0,85.97712854100398,0.0,1099.2800667957786,-228.97200274467468,-212.97200274467468,84.71719167731725,-0.5882097884047478,1095.4403513756752,-229.12277345479478,-212.79914564571695
5.9,-18.0,1104.0,95.48296061312048,0.0,1098.1519100973603,-230.97200274467468,-212.97200274467468,94.60726080049638,-0.9104096411367889,1093.9627849498427,-231.05398759063473,-212.72711777006452
6.6,-19.899999999999864,1104.0,106.99061414412486,0.0,1096.6835332228377,-232.87200274467455,-212.97200274467468,104.57241739043191,-0.9089023604551886,1092.7189065212747,-232.9747574985075,-212.73670135393866
7.2,-21.899999999999864,1104.0,116.46788985499205,0.0,1095.2946302511837,-234.87200274467455,-212.97200274467468,115.66920632916414,-1.3669410731364773,1089.6404418871368,-235.07563812037486,-212.7234652911258
7.9,-23.899999999999864,1104.0,127.83877882501002,0.0,1093.522447415093,-236.87200274467455,-212.97200274467468,127.56663510346608,-0.8857877691391477,1087.855905597245,-237.06006896097028,-212.7334772458646
8.6,-26.09999999999991,1104.0,138.98701916185541,0.0,1091.5870446758945,-239.0720027446746,-212.97200274467468,136.82334822649258,-0.7375163916121451,1087.0665116631087,-238.93105998288706,-212.75259889541817
9.2,-28.09999999999991,1104.0,148.40883121178575,0.0,1089.7984366405788,-241.0720027446746,-212.97200274467468,146.13308729262292,-0.7259174515498591,1082.6083949218382,-241.2522610279505,-212.8094878541712
9.9,-30.0,1104.0,159.80972670846813,0.0,1087.5606960748703,-242.97200274467468,-212.97200274467468,156.07761573610844,-1.0918995517706505,1081.3207769143596,-243.08559752862317,-212.76382261521314
10.6,-32.09999999999991,1104.0,170.98229107644312,0.0,1085.1606254611079,-245.0720027446746,-212.97200274467468,167.57890947250078,-1.2122857073253215,1076.9835399479632,-245.1110986493082,-212.83573862487464
11.3,-34.200000000000045,1104.0,182.12454324373948,0.0,1082.5985830354607,-247.17200274467473,-212.97200274467468,177.27052139648293,-1.7592519812721477,1076.830352995166,-247.20610325934464,-212.6909038251838
11.9,-36.299999999999955,1104.0,191.34942067787915,0.0,1080.2739195523634,-249.27200274467464,-212.97200274467468,186.6366783190715,-0.9390550846991771,1070.2741483631264,-249.43382025930782,-212.8330438556085
12.6,-38.299999999999955,1104.0,202.53013850178297,0.0,1077.4121051803772,-251.27200274467464,-212.97200274467468,196.38335700029378,-1.2711620488708066,1069.8885035578196,-251.35121085262224,-212.7615761016365
13.2,-40.399999999999864,1104.0,211.69936060216406,0.0,1074.831108771969,-253.37200274467455,-212.97200274467468,207.54092129742637,-1.7063195965668305,1067.8098735075823,-253.4047261624982,-212.6486636569973
13.9,-42.399999999999864,1104.0,222.81175889489924,0.0,1071.6709956623226,-255.37200274467455,-212.97200274467468,215.9894580878418,-1.0392762234915454,1063.650359775109,-255.35041212066193,-212.7184936798428
14.5,-44.5,1104.0,231.91952447610333,0.0,1068.834994977431,-257.4720027446747,-212.97200274467468,225.29640643084866,-1.238300444635009,1062.609973653269,-257.5316805535251,-212.67192342944372
15.2,-46.700000000000045,1104.0,242.7568532195146,0.0,1065.3782098974318,-259.6720027446747,-212.97200274467468,235.02008239584885,-1.4321814539002322,1060.6858424079749,-259.65690817930425,-212.6232187807402
15.9,-48.799999999999955,1104.0,253.6509774364455,0.0,1061.7624057423293,-261.77200274467464,-212.97200274467468,245.83288548556794,-1.4120191612885,1055.5403623036248,-261.7701385303665,-212.65878318396943
16.6,-50.899999999999864,1104.0,264.4999576150909,0.0,1057.988122209507,-263.87200274467455,-212.97200274467468,255.65846340975676,-1.2527901361167513,1052.825788944068,-263.8110967471207,-212.6318958536339
17.2,-53.0,1104.0,273.4616872486275,0.0,1054.6273117830674,-265.9720027446747,-212.97200274467468,264.434459728632,-1.6544576347262365,1051.7477505542065,-265.76393097080825,-212.6364624432503
17.9,-55.200000000000045,1104.0,284.1217060509869,0.0,1050.5602218828997,-268.1720027446747,-212.97200274467468,274.012833892572,-1.7545147021021457,1045.270613255878,-268.0253833258063,-212.56081400508018
18.5,-57.299999999999955,1104.0,293.00434067122177,0.0,1046.949315347644,-270.27200274467464,-212.97200274467468,284.78602674917477,-2.390129106779206,1041.196600834979,-270.12222966232207,-212.42586159713846
19.2,-59.5,1104.0,303.5687779993959,0.0,1042.5915127421792,-272.4720027446747,-212.97200274467468,294.13723439437877,-1.92381964417165,1037.8648384876972,-272.28226563676066,-212.484655840546
19.8,-61.700000000000045,1104.0,312.26666395080167,0.0,1038.732368925465,-274.6720027446747,-212.97200274467468,303.3227097517606,-2.1692513158797966,1033.3693665923488,-274.7054085187886,-212.46424411334718
